customer_id,gstin,legal_name,trade_name,gst_status,gst_registration_date,gst_return_period,return_type,return_filing_date,return_status,filing_frequency,filing_delay_days,gstr1_sales_value,gstr3b_taxable_outward_supply,gstr3b_net_tax_liability,total_taxable_turnover,b2b_sales_amount,b2c_sales_amount,b2b_sales_percentage,b2c_sales_percentage,export_sales_amount,sez_sales_amount,reverse_charge_sales_amount,igst_amount,cgst_amount,sgst_amount,cess_amount,itc_available_amount,itc_claimed_amount,itc_reversed_amount,net_itc_amount,unique_buyer_count,unique_b2b_buyer_count,top_buyer_sales_percentage,buyer_concentration_level,monthly_turnover,quarterly_turnover,turnover_growth_mom,turnover_growth_qoq,turnover_growth_yoy,turnover_decline_percentage,consecutive_declining_quarters,filing_regularity_percentage,missed_return_count,late_return_count,business_vintage_years,annualised_gst_turnover,proposed_loan_amount,gst_turnover_to_loan_ratio,maximum_loan_by_gst_rule,gst_data_completeness_score,gst_risk_flag,gst_underwriting_score
CUSTGST0002674,07ABCDE002673FZ1,Wholesale Enterprises 3673,Wholesale Trade 3673,ACTIVE,2023-04-08,2026-02,GSTR3B,2026-02-13,FILED,MONTHLY,0,668318.8553,674589.8808,102464.141,674589.8808,307079.8788,391393.118,43.9645,56.0355,11283.02,41321.8337,17623.5003,32453.3924,33597.7682,33597.7682,2815.2122,46295.7333,37968.0628,5962.0944,32005.9684,243,136,26.6643,MEDIUM,698472.9968,2131559.2665,-14.0801,10.654,5.7827,0.0,1,93.0,1,0,3.2141,8381675.9613,2944885.9485,2.8462,2096836.9693,0.9999,LOW,89.1348
CUSTGST0002675,24ABCDE002674FZ2,Manufacturing Enterprises 3674,Manufacturing Trade 3674,ACTIVE,2015-12-21,2025-04,GSTR1,2025-04-07,LATE,MONTHLY,2,1075091.331,1073905.6844,187758.7544,1073905.6844,487925.6381,629049.1406,43.6828,56.3172,80091.941,3170.7571,53756.791,40289.7815,72340.9893,72340.9893,2786.9943,111239.0077,96822.0292,8133.5891,88688.4401,70,41,59.8848,HIGH,1116974.7787,3191844.7961,6.2195,-0.017,-13.2948,13.2948,2,93.3718,0,3,11.1654,13403697.3447,4635247.3789,2.8917,4117530.9669,0.9926,LOW,68.592
CUSTGST0002676,33ABCDE002675FZ3,Technology Enterprises 3675,Technology Trade 3675,ACTIVE,2017-02-12,2026-05,GSTR1,2026-05-25,LATE,MONTHLY,2,629851.144,633901.1582,71190.5091,633901.1582,547639.2746,109486.78,83.3385,16.6615,80945.1613,50885.1953,24723.1498,6824.0013,28726.3857,28726.3857,6913.7365,77653.0994,69046.5177,3534.6707,65511.847,186,13,47.9254,HIGH,657126.0546,2055422.9811,6.7935,7.829,-12.6398,12.6398,1,94.7328,3,0,9.5134,7885512.6548,4360383.2401,1.8084,2616046.9718,0.976,MEDIUM,58.848
CUSTGST0002677,19ABCDE002676FZ4,Construction Enterprises 3676,Construction Trade 3676,ACTIVE,2023-05-03,2024-10,GSTR1,2024-10-20,LATE,MONTHLY,7,188708.6375,192338.3338,14189.8489,192338.3338,120060.0107,87273.4436,57.9067,42.0933,32273.81,5460.1508,3245.7186,5079.8445,4169.8527,4169.8527,770.2991,21301.236,17828.5234,482.6254,17345.898,82,36,50.4869,HIGH,207333.4543,606879.0855,20.8551,8.0465,9.8745,0.0,0,92.2641,0,3,3.0079,2488001.4518,1138047.0671,2.1862,970616.154,0.9955,LOW,74.8895
CUSTGST0002678,23ABCDE002677FZ5,Logistics Enterprises 3677,Logistics Trade 3677,ACTIVE,2017-02-20,2025-07,GSTR3B,2025-07-05,FILED,MONTHLY,0,893330.7152,917337.3265,67924.0404,917337.3265,766226.1842,165260.441,82.2584,17.7416,162523.8146,48365.6323,34030.7879,15947.9711,24785.2073,24785.2073,2405.6548,127377.3567,97915.2289,12367.2706,85547.9583,244,214,39.14,MEDIUM,931486.6252,2629445.4065,0.1634,-7.1352,38.4737,0.0,0,96.0,1,1,9.8004,11177839.5021,3989397.1486,2.8019,7254454.3876,0.9757,LOW,81.2916
CUSTGST0002679,06ABCDE002678FZ6,Food Enterprises 3678,Food Trade 3678,ACTIVE,2015-12-26,2025-06,GSTR1,2025-06-24,LATE,MONTHLY,5,409039.5264,408261.3473,32242.1028,408261.3473,220562.7026,227116.8658,49.268,50.732,78941.937,12132.2447,9277.5526,9500.3226,8980.8892,8980.8892,4780.0019,14311.7986,13242.5659,358.091,12884.4749,23,22,26.5077,MEDIUM,447679.5684,1331447.138,4.6465,5.3129,-5.7396,5.7396,1,88.944,0,2,11.6308,5372154.8211,2381434.8126,2.2558,1739548.4265,0.9661,LOW,82.8346
CUSTGST0002680,36ABCDE002679FZ7,Pharma Enterprises 3679,Pharma Trade 3679,ACTIVE,2024-11-21,2026-05,GSTR3B,2026-05-16,FILED,QUARTERLY,0,1057244.242,1060566.0795,76960.4478,1060566.0795,707370.0648,414966.8366,63.0265,36.9735,76441.8941,88444.3624,19865.9296,8189.5492,32088.2947,32088.2947,4594.3092,67942.2958,57109.6779,6780.6661,50329.0118,148,40,33.5443,MEDIUM,1122336.9015,3439297.6989,13.4468,7.8204,-3.7459,3.7459,4,97.0,3,0,2.0219,13468042.8178,5358500.058,2.5134,6356817.5484,0.9992,LOW,73.9011
CUSTGST0002681,27ABCDE002680FZ8,Retail Enterprises 3680,Retail Trade 3680,ACTIVE,2018-03-06,2026-05,GSTR3B,2026-05-05,LATE,MONTHLY,10,134886.384,138532.4997,19472.4517,138532.4997,57672.3382,89217.4288,39.2623,60.7377,25451.4785,2295.7389,2389.0215,7918.6553,5039.7074,5039.7074,1474.3817,7641.9346,6424.3201,992.7592,5431.5609,221,199,32.2701,MEDIUM,146889.767,410902.4019,-6.1976,-14.9786,-19.3701,19.3701,1,74.4471,2,0,8.3803,1762677.2037,689324.2953,2.5571,1114815.5061,0.9529,MEDIUM,64.9888
CUSTGST0002682,09ABCDE002681FZ9,Wholesale Enterprises 3681,Wholesale Trade 3681,ACTIVE,2019-02-27,2026-02,GSTR1,2026-02-19,LATE,MONTHLY,5,198711.0049,194730.5087,18288.0571,194730.5087,101695.2958,101602.856,50.0227,49.9773,1326.7448,3092.8778,162.0332,6964.3812,4714.2849,4714.2849,1895.1061,15023.959,11660.5437,1769.6556,9890.8882,103,88,36.4709,MEDIUM,203298.1519,562287.1161,-10.3918,16.166,42.7784,0.0,1,84.1358,3,1,7.0686,2439577.8223,1917275.7355,1.2724,1104034.5994,0.9506,LOW,66.444
CUSTGST0002683,29ABCDE002682FZ1,Manufacturing Enterprises 3682,Manufacturing Trade 3682,ACTIVE,2017-09-07,2026-10,GSTR3B,2026-10-15,LATE,QUARTERLY,1,1215774.34,1209058.3324,109728.2778,1209058.3324,878361.2158,439419.2011,66.6546,33.3454,174309.7477,24986.5908,12733.1008,32203.6194,35626.2855,35626.2855,6272.0874,53695.6935,38419.3342,7658.207,30761.1272,20,12,34.2599,MEDIUM,1317780.4169,3889647.6684,-8.3738,23.9598,4.2915,0.0,1,94.0719,0,2,9.2643,15813365.0026,2839139.7578,5.5698,6265079.531,0.9655,LOW,89.5017
CUSTGST0002684,07ABCDE002683FZ2,Technology Enterprises 3683,Technology Trade 3683,ACTIVE,2018-12-20,2024-03,GSTR1,2024-03-08,LATE,MONTHLY,5,513213.5405,524189.2256,95063.5266,524189.2256,286760.4294,280845.8924,50.521,49.479,26447.114,1349.1868,24478.9691,27413.1725,31006.3304,31006.3304,5637.6932,44978.6339,38265.3116,5933.4381,32331.8734,171,114,19.5523,LOW,567606.3219,1755517.6298,-12.1418,-0.7609,19.6596,0.0,1,88.7938,1,0,8.6237,6811275.8622,4135629.9351,1.647,3139922.9842,0.9685,LOW,88.7173
CUSTGST0002685,24ABCDE002684FZ3,Construction Enterprises 3684,Construction Trade 3684,ACTIVE,2023-03-08,2026-06,GSTR1,2026-06-06,LATE,MONTHLY,2,522039.5026,532571.7603,39205.7309,532571.7603,269116.9323,324346.3696,45.3469,54.6531,55465.9005,36474.4886,14058.6695,3716.8909,16678.1994,16678.1994,2132.4411,58161.6364,46585.1812,6246.8806,40338.3006,191,24,43.4707,MEDIUM,593463.3019,1775065.7389,18.9389,8.0549,4.2865,0.0,0,94.4568,2,0,3.5977,7121559.6224,5054452.4397,1.409,3589178.0542,0.9859,LOW,79.4438
CUSTGST0002686,33ABCDE002685FZ4,Logistics Enterprises 3685,Logistics Trade 3685,ACTIVE,2022-11-17,2026-02,GSTR1,2026-02-28,FILED,MONTHLY,0,157225.4218,154115.884,22818.3537,154115.884,76024.3696,79933.1135,48.7469,51.2531,1246.0416,9473.096,2229.1305,4689.3887,8409.0855,8409.0855,1310.7941,9556.6277,9027.9603,517.5357,8510.4246,130,22,31.1973,MEDIUM,155957.483,466691.3327,-6.0189,18.1581,-11.7601,11.7601,3,100.0,3,1,4.7505,1871489.7961,743771.4687,2.5162,381695.7646,0.9628,LOW,65.2744
CUSTGST0002687,19ABCDE002686FZ5,Food Enterprises 3686,Food Trade 3686,ACTIVE,2024-07-03,2024-12,GSTR3B,2024-12-14,LATE,MONTHLY,2,254778.4931,262124.9645,18204.4942,262124.9645,132634.2394,155495.1806,46.0329,53.9671,8028.0381,6838.4645,14197.9599,7146.0937,4663.6065,4663.6065,1731.1875,18307.6176,16444.2924,763.2289,15681.0636,92,38,9.8728,LOW,288129.42,902200.041,5.6532,-2.3739,10.4791,0.0,0,94.6973,2,3,2.7955,3457553.0397,2836350.7897,1.219,1432727.5499,0.9509,LOW,74.8464
CUSTGST0002688,23ABCDE002687FZ6,Pharma Enterprises 3687,Pharma Trade 3687,ACTIVE,2021-09-13,2025-02,GSTR1,2025-02-08,LATE,MONTHLY,3,643503.1135,628923.2989,45432.7583,628923.2989,225789.811,411100.39,35.4519,64.5481,39064.0333,38714.0709,11316.9731,7991.1285,16536.1104,16536.1104,4369.409,47153.488,41396.6909,1116.8989,40279.792,89,38,40.5207,MEDIUM,636890.201,1941698.6778,-3.8366,7.3289,4.959,0.0,0,88.7943,1,1,5.5653,7642682.4123,1970369.8471,3.8788,2072787.3954,0.9852,LOW,84.9443
CUSTGST0002689,06ABCDE002688FZ7,Retail Enterprises 3688,Retail Trade 3688,ACTIVE,2016-10-26,2025-06,GSTR1,2025-06-27,LATE,MONTHLY,2,1005915.5287,1007671.6762,170768.4554,1007671.6762,826183.4663,275449.0658,74.9963,25.0037,166031.3468,68091.72,10206.8888,67916.4444,47189.4707,47189.4707,8473.0695,140542.0143,114115.2834,1762.0489,112353.2346,156,96,34.7558,MEDIUM,1101632.5322,2985001.8875,-12.6771,-4.897,-23.4467,23.4467,4,94.6168,1,0,10.8589,13219590.3859,3274964.2577,4.0366,4086018.6194,0.9848,LOW,72.7361
CUSTGST0002690,36ABCDE002689FZ8,Wholesale Enterprises 3689,Wholesale Trade 3689,ACTIVE,2016-04-25,2025-02,GSTR3B,2025-02-20,LATE,MONTHLY,10,338836.5674,336393.546,53532.0409,336393.546,299706.8859,49035.4605,85.9393,14.0607,52445.3484,16004.9343,1612.4979,7232.6767,22326.107,22326.107,1647.1501,19581.5514,18733.1075,97.3086,18635.7988,82,21,11.0002,LOW,348742.3465,1001713.1023,9.3885,-17.5707,16.8094,0.0,0,80.2088,2,0,10.1868,4184908.1574,1725740.6243,2.425,1072015.5397,0.9948,LOW,80.999
CUSTGST0002691,27ABCDE002690FZ9,Manufacturing Enterprises 3690,Manufacturing Trade 3690,ACTIVE,2017-02-17,2024-02,GSTR1,2024-02-21,FILED,MONTHLY,0,685365.1601,703349.8649,120414.7541,703349.8649,511416.2629,237502.9331,68.2872,31.7128,118882.3589,45783.3462,27769.8286,39904.1537,37689.5212,37689.5212,5131.558,36026.1138,33896.9836,1256.0104,32640.9732,176,159,37.1271,MEDIUM,748919.196,2236723.3283,-0.2918,-1.3332,-1.2585,1.2585,1,95.0,0,1,9.6304,8987030.3523,3103657.6366,2.8956,3452855.6105,0.9712,LOW,87.3366
CUSTGST0002692,09ABCDE002691FZ1,Technology Enterprises 3691,Technology Trade 3691,ACTIVE,2015-04-06,2026-12,GSTR1,2026-12-03,LATE,MONTHLY,2,577963.9535,587069.0596,73566.0635,587069.0596,393313.1493,252534.2576,60.8988,39.1012,23310.0,8575.5702,25796.279,23789.8483,21799.5062,21799.5062,6177.2028,26346.7459,22014.6499,3241.3848,18773.2651,189,34,11.1305,LOW,645847.4069,1760573.7469,21.2905,15.0012,22.9853,0.0,1,91.3069,2,0,11.2545,7750168.8828,2237526.3885,3.4637,2739930.8937,0.9725,LOW,85.8875
CUSTGST0002693,29ABCDE002692FZ2,Construction Enterprises 3692,Construction Trade 3692,ACTIVE,2019-10-06,2024-05,GSTR1,2024-05-28,FILED,MONTHLY,0,1164286.3076,1161715.186,180769.2507,1161715.186,470293.1859,741810.6374,38.7997,61.2003,199768.9144,54566.3576,46567.4362,63113.059,56660.7879,56660.7879,4334.6159,86982.5252,74030.3159,7375.6504,66654.6655,219,178,41.0964,MEDIUM,1212103.8233,3296682.0683,16.2076,-18.2632,10.9297,0.0,1,98.0,3,1,7.3733,14545245.8791,5292437.6756,2.7483,7657535.717,0.9509,LOW,70.1013
CUSTGST0002694,07ABCDE002693FZ3,Logistics Enterprises 3693,Logistics Trade 3693,ACTIVE,2018-01-14,2026-04,GSTR1,2026-04-03,LATE,MONTHLY,3,474433.1965,467059.4558,29765.2356,467059.4558,172797.2147,320056.7453,35.0605,64.9395,53572.5014,14272.2067,2297.1529,9880.6417,7571.0364,7571.0364,4742.521,59577.0209,51449.9288,5097.5388,46352.39,21,11,58.0345,HIGH,492853.9601,1518194.536,-3.1163,12.2273,5.8787,0.0,0,88.6627,1,4,8.7075,5914247.521,2702026.7186,2.1888,1378687.174,0.9772,LOW,69.9521
CUSTGST0002695,24ABCDE002694FZ4,Food Enterprises 3694,Food Trade 3694,ACTIVE,2020-01-07,2024-11,GSTR3B,2024-11-06,LATE,MONTHLY,1,231066.1673,229367.6605,21615.1333,229367.6605,180096.0638,59164.6993,75.2719,24.7281,24092.0677,10273.9603,734.5057,3747.3351,8519.2242,8519.2242,829.3499,18764.0729,15250.5132,634.0437,14616.4694,187,139,27.6251,MEDIUM,239260.7631,734530.2352,-7.0593,-14.1031,44.2802,0.0,1,92.8404,1,4,6.785,2871129.157,1992085.0432,1.4413,1370758.5892,0.9588,LOW,73.5213
CUSTGST0002696,33ABCDE002695FZ5,Pharma Enterprises 3695,Pharma Trade 3695,ACTIVE,2015-01-16,2025-12,GSTR3B,2025-12-16,LATE,MONTHLY,3,130426.7113,129627.9489,22404.3415,129627.9489,65381.0612,68006.1888,49.016,50.984,18081.3638,6076.333,2519.0825,4729.531,8730.9439,8730.9439,212.9228,13082.2215,10593.2623,752.4907,9840.7716,207,17,33.7127,MEDIUM,133387.25,412866.3899,7.0915,15.1335,12.752,0.0,1,97.457,0,2,11.3764,1600647.0005,1131438.4392,1.4147,933406.6429,0.9707,LOW,90.6549
CUSTGST0002697,19ABCDE002696FZ6,Retail Enterprises 3696,Retail Trade 3696,ACTIVE,2022-11-13,2025-11,GSTR1,2025-11-26,LATE,MONTHLY,15,560188.7512,573272.4123,77746.3072,573272.4123,251317.6849,376459.9216,40.0329,59.9671,50117.707,6077.6502,12791.1836,29214.3223,24159.4738,24159.4738,213.0372,31067.4609,29981.2826,1011.9709,28969.3117,90,88,55.5643,HIGH,627777.6065,1722138.4408,-8.3548,-5.6864,33.774,0.0,1,61.3932,1,0,4.7803,7533331.278,3633546.1396,2.0733,3018858.4908,0.9609,LOW,72.2071
CUSTGST0002698,23ABCDE002697FZ7,Wholesale Enterprises 3697,Wholesale Trade 3697,ACTIVE,2015-11-01,2024-02,GSTR3B,2024-02-17,LATE,MONTHLY,7,769972.5287,786098.0268,105816.2123,786098.0268,547626.1552,325647.613,62.7096,37.2904,73044.9141,7792.2669,5705.1633,37062.7706,29880.378,29880.378,8992.6856,39196.999,35087.4819,1809.7026,33277.7793,40,30,50.4434,HIGH,873273.7682,2713742.0448,17.7363,4.9998,-0.8561,0.8561,4,81.5838,0,3,11.7079,10479285.2186,4668792.0221,2.2445,5415483.0414,0.9593,LOW,75.8204
CUSTGST0002699,06ABCDE002698FZ8,Manufacturing Enterprises 3698,Manufacturing Trade 3698,ACTIVE,2019-09-09,2024-07,GSTR3B,2024-07-09,LATE,MONTHLY,3,794229.1358,810261.9246,134770.6289,810261.9246,402898.0008,500630.864,44.5916,55.4084,55313.7759,54011.0379,16122.7282,14861.1559,58304.8501,58304.8501,3299.7727,73535.6596,61352.9889,10967.7707,50385.2181,178,89,55.2776,HIGH,903528.8648,2865285.3137,16.4705,-5.1931,16.5886,0.0,0,91.4777,0,4,7.5594,10842346.3771,7693583.9978,1.4093,5929891.3438,0.9923,LOW,68.5391
CUSTGST0002700,36ABCDE002699FZ9,Technology Enterprises 3699,Technology Trade 3699,ACTIVE,2020-07-18,2026-10,GSTR3B,2026-10-18,LATE,MONTHLY,2,560835.4888,553911.8065,76888.7553,553911.8065,399184.295,170163.3372,70.1126,29.8874,30097.8816,21054.5425,15247.5888,29239.4341,20683.7388,20683.7388,6281.8436,41054.5377,32558.0571,5268.0203,27290.0368,117,13,43.0795,MEDIUM,569347.6323,1788050.2072,16.7193,-5.9686,4.7942,0.0,1,94.9381,0,1,6.4366,6832171.5873,3324376.0348,2.0552,2243330.0351,0.9891,LOW,89.8361
CUSTGST0002701,27ABCDE002700FZ1,Construction Enterprises 3700,Construction Trade 3700,ACTIVE,2021-06-22,2025-12,GSTR1,2025-12-10,FILED,MONTHLY,0,201017.078,206403.8577,28447.6342,206403.8577,91876.8245,139048.1993,39.7864,60.2136,38474.0081,14994.0827,10928.3688,10595.8538,8658.0446,8658.0446,535.6913,16892.1802,14969.9946,1589.8759,13380.1187,153,150,50.4823,HIGH,230925.0238,705974.6095,-4.6393,4.5983,16.4864,0.0,1,96.0,2,0,5.8524,2771100.2854,2221510.53,1.2474,799759.5273,0.9881,LOW,78.6185
CUSTGST0002702,09ABCDE002701FZ2,Logistics Enterprises 3701,Logistics Trade 3701,ACTIVE,2020-10-21,2025-04,GSTR1,2025-04-28,FILED,MONTHLY,0,944660.9378,923615.9327,152088.5647,923615.9327,491831.3102,499014.0825,49.6375,50.3625,165381.2908,68744.9836,18392.3536,60334.0125,43595.6314,43595.6314,4563.2892,88443.2004,71318.6171,3140.9874,68177.6298,200,74,14.7619,LOW,990845.3927,2730818.5596,0.7344,-4.294,37.078,0.0,1,99.0,0,0,6.3292,11890144.7126,4368091.4627,2.722,3428071.8876,0.9904,LOW,100.0
CUSTGST0002703,29ABCDE002702FZ3,Food Enterprises 3702,Food Trade 3702,ACTIVE,2018-11-12,2024-06,GSTR3B,2024-06-17,FILED,MONTHLY,0,306088.2638,299235.3797,26094.1797,299235.3797,226780.6018,97918.0482,69.8434,30.1566,2744.179,11614.9417,5368.0896,9916.2185,6694.9515,6694.9515,2788.0581,20601.7828,17924.3967,461.5962,17462.8005,186,4,41.6295,MEDIUM,324698.6501,889324.9208,-5.1845,15.52,37.2583,0.0,1,94.0,0,0,8.4098,3896383.8008,1108719.7729,3.5143,2526823.6346,0.9724,LOW,94.5827
CUSTGST0002704,07ABCDE002703FZ4,Pharma Enterprises 3703,Pharma Trade 3703,ACTIVE,2016-04-03,2024-12,GSTR3B,2024-12-12,LATE,MONTHLY,15,698605.3137,691713.0406,42471.2017,691713.0406,353361.8051,388255.6716,47.6474,52.3526,11055.9787,1772.6124,19603.0987,11178.9327,14883.5397,14883.5397,1525.1897,65210.4801,56192.7226,3136.533,53056.1896,73,58,19.661,LOW,741617.4767,2277547.1838,12.1872,-16.5298,14.9605,0.0,1,83.4878,3,3,10.2265,8899409.7205,1580668.6302,5.6302,3644046.6022,0.9652,MEDIUM,64.2339
CUSTGST0002705,24ABCDE002704FZ5,Retail Enterprises 3704,Retail Trade 3704,ACTIVE,2017-06-08,2026-01,GSTR1,2026-01-10,FILED,MONTHLY,0,320627.3549,329659.4813,56533.3536,329659.4813,271140.5612,75953.8547,78.1172,21.8828,25438.1738,2154.3825,8281.4785,18014.7901,18847.1565,18847.1565,824.2506,24832.375,20660.1237,746.2025,19913.9213,63,56,16.5397,LOW,347094.4159,993784.5492,6.2292,13.4482,2.3949,0.0,0,95.0,2,1,9.0596,4165132.9904,1908773.678,2.1821,2457558.1762,0.9519,LOW,81.5387
CUSTGST0002706,33ABCDE002705FZ6,Wholesale Enterprises 3705,Wholesale Trade 3705,ACTIVE,2019-11-13,2024-09,GSTR3B,2024-09-25,LATE,QUARTERLY,2,610128.3058,594579.2757,66131.3763,594579.2757,367291.428,294273.3063,55.5186,44.4814,43096.7318,12161.5454,22396.4799,17932.0058,22197.4868,22197.4868,3804.397,32435.4554,30222.8416,1416.264,28806.5777,226,147,35.0753,MEDIUM,661564.7343,2098866.0236,-2.4834,12.9786,44.2439,0.0,0,93.43,1,3,7.5835,7938776.8111,2569641.7378,3.0894,2864580.8281,0.9871,LOW,80.0278
CUSTGST0002707,19ABCDE002706FZ7,Manufacturing Enterprises 3706,Manufacturing Trade 3706,ACTIVE,2015-06-13,2025-12,GSTR3B,2025-12-18,LATE,MONTHLY,7,350872.8213,359828.4739,47335.4678,359828.4739,144443.2816,225343.3422,39.0613,60.9387,15060.221,18034.5707,2154.1427,18558.7846,14043.288,14043.288,690.1071,23530.8318,18641.6991,1199.9862,17441.7129,239,176,16.1863,LOW,369786.6238,1042695.4821,6.411,1.0724,17.6221,0.0,1,83.9229,2,4,11.7854,4437439.4859,2575726.0366,1.7228,2865842.721,0.9618,LOW,68.6547
CUSTGST0002708,23ABCDE002707FZ8,Technology Enterprises 3707,Technology Trade 3707,ACTIVE,2023-08-03,2026-11,GSTR1,2026-11-11,FILED,MONTHLY,0,582510.9819,597432.9759,91435.7986,597432.9759,301040.6391,369715.1925,44.8808,55.1192,13902.1264,39367.0519,31704.6376,37175.3656,24320.8696,24320.8696,5618.6938,64257.5889,53555.7907,6872.3126,46683.4781,185,133,26.0628,MEDIUM,670755.8316,1890857.7169,8.4359,24.4362,-10.8561,10.8561,4,100.0,0,1,3.6791,8049069.9789,4293279.2798,1.8748,4961798.0513,0.9654,LOW,89.9892
CUSTGST0002709,06ABCDE002708FZ9,Construction Enterprises 3708,Construction Trade 3708,ACTIVE,2019-04-21,2025-12,GSTR3B,2025-12-16,LATE,MONTHLY,1,123910.2271,120894.9606,12630.9627,120894.9606,66366.0626,67938.093,49.4147,50.5853,23738.8226,6446.5528,515.7838,4550.7047,3774.4161,3774.4161,531.4258,8238.8922,7543.632,39.0473,7504.5847,79,15,17.5303,LOW,134304.1556,368414.6891,-14.7569,17.8045,-17.0773,17.0773,4,96.7008,0,1,7.1031,1611649.8676,394959.2934,4.0805,504523.1543,0.9976,LOW,83.1928
CUSTGST0002710,36ABCDE002709FZ1,Logistics Enterprises 3709,Logistics Trade 3709,ACTIVE,2019-08-12,2024-05,GSTR3B,2024-05-11,LATE,QUARTERLY,1,595387.8157,606093.5364,111400.4714,606093.5364,513095.4973,136178.4783,79.026,20.974,70943.432,7873.4219,24556.8432,13182.476,45874.377,45874.377,6469.2414,81177.4942,69257.2431,10082.1536,59175.0895,142,18,40.5357,MEDIUM,649273.9757,1987993.4094,-6.926,-14.4802,20.5128,0.0,0,92.8664,2,2,7.4788,7791287.7082,4900003.3706,1.5901,4990029.1637,0.9807,LOW,71.9019
CUSTGST0002711,27ABCDE002710FZ2,Food Enterprises 3710,Food Trade 3710,ACTIVE,2023-01-15,2026-02,GSTR3B,2026-02-25,LATE,MONTHLY,2,214059.7634,213485.7113,21087.6371,213485.7113,105377.2438,119891.7208,46.7784,53.2216,30591.6865,15056.2904,1114.6369,7059.9937,6074.1447,6074.1447,1879.354,23590.1485,16656.8826,3475.83,13181.0526,71,38,25.8259,MEDIUM,225268.9646,647126.9544,3.6397,-19.1574,-23.6663,23.6663,2,94.1166,0,2,3.6359,2703227.5755,584907.2548,4.6216,1694572.0035,0.9994,LOW,71.1415
CUSTGST0002712,09ABCDE002711FZ3,Pharma Enterprises 3711,Pharma Trade 3711,ACTIVE,2023-12-07,2025-12,GSTR3B,2025-12-10,FILED,MONTHLY,0,243425.884,236835.3553,40199.1959,236835.3553,222447.7625,35256.2416,86.3191,13.6809,39537.3128,163.3642,8640.6018,7977.3047,15408.2935,15408.2935,1405.3043,14947.74,13201.0417,559.9646,12641.0771,70,34,7.4601,LOW,257704.0041,724469.566,6.6936,20.9263,37.3368,0.0,0,96.0,0,0,3.7153,3092448.0489,873452.9534,3.5405,706552.9736,0.9653,LOW,96.9687
CUSTGST0002713,29ABCDE002712FZ4,Retail Enterprises 3712,Retail Trade 3712,ACTIVE,2019-03-20,2026-10,GSTR3B,2026-10-07,LATE,MONTHLY,15,536495.9447,542203.0043,81164.6872,542203.0043,232538.735,368863.4259,38.6661,61.3339,49586.7416,47669.6212,10945.5062,24469.4895,25127.7076,25127.7076,6439.7825,74334.3527,56248.3942,10808.4835,45439.9107,188,138,60.8287,HIGH,601402.1608,1741920.1763,17.9055,20.8834,-12.3691,12.3691,4,78.199,1,2,7.1019,7216825.93,5754465.6478,1.2541,4514340.5525,0.967,MEDIUM,59.5457
CUSTGST0002714,07ABCDE002713FZ5,Wholesale Enterprises 3713,Wholesale Trade 3713,ACTIVE,2022-01-23,2026-04,GSTR1,2026-04-10,LATE,QUARTERLY,10,1178893.3532,1178058.3605,106763.8897,1178058.3605,712076.5174,556453.7965,56.134,43.866,172820.1835,18739.7026,17221.256,20322.2931,42595.5684,42595.5684,1250.4598,109961.9243,95205.1361,10048.2924,85156.8437,36,11,38.0714,MEDIUM,1268530.3139,3788963.8539,13.4121,-11.2014,41.208,0.0,0,84.9726,1,3,4.4157,15222363.7666,11488779.2114,1.325,4908403.0673,0.9569,LOW,77.0742
CUSTGST0002715,24ABCDE002714FZ6,Manufacturing Enterprises 3714,Manufacturing Trade 3714,ACTIVE,2019-10-10,2024-06,GSTR1,2024-06-26,FILED,MONTHLY,0,679242.3554,675127.0021,117486.3804,675127.0021,389869.1821,305974.0228,56.0283,43.9717,106559.1964,1010.9745,29265.7007,31769.4834,42694.4976,42694.4976,327.9018,55583.5466,43947.9809,3987.5657,39960.4152,182,162,40.7379,MEDIUM,695843.2048,2208294.7739,8.0403,27.6187,-10.1023,10.1023,1,100.0,2,0,7.0495,8350118.4581,6249539.5274,1.3361,3415429.3057,0.9711,LOW,76.7079
CUSTGST0002716,33ABCDE002715FZ7,Technology Enterprises 3715,Technology Trade 3715,ACTIVE,2016-09-20,2024-10,GSTR1,2024-10-04,LATE,MONTHLY,3,147695.3301,145298.5532,22661.907,145298.5532,110727.6183,48832.3942,69.3956,30.6044,26279.6005,7968.3584,1402.7709,2977.6823,9175.5583,9175.5583,1333.108,6525.1993,6279.7752,49.4464,6230.3289,71,44,16.9712,LOW,159560.0125,486390.3024,19.0532,-12.4643,37.683,0.0,1,91.8413,2,4,10.1003,1914720.1504,1553234.1817,1.2327,790656.7943,0.9941,LOW,70.7966
CUSTGST0002717,19ABCDE002716FZ8,Construction Enterprises 3716,Construction Trade 3716,ACTIVE,2022-07-02,2025-02,GSTR3B,2025-02-13,FILED,MONTHLY,0,509702.3621,524179.6157,39819.9223,524179.6157,496369.3146,57975.0771,89.5417,10.4583,70923.6639,23528.5766,13127.3804,14014.4948,12725.8876,12725.8876,353.6524,48873.6328,41017.7905,6860.2391,34157.5514,31,21,32.791,MEDIUM,554344.3917,1719542.0047,8.0608,-3.985,-17.3228,17.3228,1,95.0,1,0,4.7765,6652132.7005,4542203.7719,1.4645,2633434.3354,0.9863,LOW,80.7293
